layer,layer_index,module,shape,safety_norm,utility_norm,safe_norm,merged_utility_norm,projected_utility_norm,cos_safety_safe,cos_safety_utility,cos_utility_safe,cos_merged_projected,merged_utility_retained_ratio,merged_utility_damage_ratio,merged_total_energy_ratio,projected_utility_retained_ratio,projected_utility_damage_ratio,projected_total_energy_ratio,safety_max,safety_min,safety_mean,safety_var,utility_max,utility_min,utility_mean,utility_var,safe_max,safe_min,safe_mean,safe_var,merged_utility_max,merged_utility_min,merged_utility_mean,merged_utility_var,projected_utility_max,projected_utility_min,projected_utility_mean,projected_utility_var
layers.5.mlp.gate_proj,5,gate_proj,"[14336, 4096]",0.1618070751428604,0.10262355208396912,0.18547679483890533,0.1939617544412613,1.8804645151249133e-05,-0.007188495714217424,0.03202645480632782,-0.00018542035832069814,0.006091303192079067,1.0918983470925383,0.0,3.571086883544922,1.1290731147902555e-15,0.9999999999999989,3.3601750715206435e-08,0.00022439488384407014,-0.00023588116164319217,-1.2892898970662259e-09,4.5063314191295945e-10,0.00013759470311924815,-0.00013213683268986642,2.763365314351063e-09,1.813978828257845e-10,0.00029826239915564656,-0.0002894163189921528,1.5655415852577903e-09,5.926834023561867e-10,0.00028164125978946686,-0.0002771194849628955,1.3790477648711885e-09,6.477874903154657e-10,2.9350053054599812e-08,-3.024714345656321e-08,-1.5876343750949318e-13,6.095292101833798e-18
layers.5.mlp.up_proj,5,up_proj,"[14336, 4096]",0.15202371776103973,0.10647181421518326,0.15176670253276825,0.1881370097398758,0.00011917715892195702,-0.005203945562243462,0.034195948392152786,-0.0011310949921607971,0.004818835761398077,1.088801332167705,0.0,3.1199405193328857,1.564792403689348e-12,0.9999999999984353,1.250916398021218e-06,0.00020801981736440212,-0.0002073108626063913,1.0527924088066243e-09,3.9796940742853337e-10,0.00013235441292636096,-0.00012713790056295693,-1.691531137382185e-09,1.952453615450267e-10,0.00019643139967229217,-0.00020269228843972087,-1.010865072204048e-10,3.966803274746411e-10,0.00022326307953335345,-0.00023187327315099537,-6.493553472708413e-10,6.091533943930472e-10,1.5904548433809396e-07,-1.5413279186304862e-07,7.931886891006032e-14,2.442355711238935e-16
layers.5.self_attn.q_proj,5,q_proj,"[4096, 4096]",0.07497488707304001,0.04954591765999794,0.0728861540555954,0.09070705622434616,6.704766565235332e-05,-0.00017903302796185017,0.03764187917113304,-0.0013556679477915168,0.0009216582402586937,1.1050004553175228,0.0,3.3514459133148193,3.3552445921970663e-12,0.9999999999966448,1.831735971791204e-06,0.00014460169768426567,-0.0001460340863559395,9.250161747687002e-10,3.356200317661262e-10,0.00010027991083916277,-9.649994899518788e-05,-1.2778639257859936e-09,1.465340765394174e-10,0.00017337525787297636,-0.00015569021343253553,-3.0334827982869683e-09,3.17228354695942e-10,0.00016856992442626506,-0.00017463963013142347,-4.284430588086252e-10,4.911009932051513e-10,1.4321088315227826e-07,-1.5947838960528316e-07,2.7903354540143033e-12,2.6841169138354414e-16
layers.5.self_attn.v_proj,5,v_proj,"[1024, 4096]",0.04038238897919655,0.02911672182381153,0.03986678645014763,0.051472943276166916,0.0003733592457138002,-0.008731727488338947,0.08811590820550919,-0.012825782410800457,0.013881328515708447,1.2320240799201656,0.0,3.1252198219299316,2.703752849712352e-08,0.9999999729624715,0.0001644309377297759,0.0001870113192126155,-0.00022417763830162585,-8.565960718520671e-10,3.888819821717959e-10,0.0001530606095911935,-0.00012233051529619843,-7.0131109808357905e-09,2.0216905927128437e-10,0.00022251103655435145,-0.00023199449060484767,-1.3065893256225536e-08,3.79015513418679e-10,0.00023620018328074366,-0.00025219711824320257,-7.850025518507664e-09,6.318228717994145e-10,2.172692347812699e-06,-2.083877234326792e-06,1.2236570090529142e-10,3.324283800705888e-14
layers.6.mlp.down_proj,6,down_proj,"[4096, 14336]",0.09432379901409149,0.06797752529382706,0.11200112849473953,0.11864320188760757,0.0005563560407608747,-0.031995587050914764,0.051432814449071884,-0.008293467573821545,0.029961131513118744,1.1310062330540518,0.0,3.0418200492858887,4.503925769158926e-09,0.9999999954960742,6.711133028147742e-05,0.00012256066838745028,-0.00012384122237563133,-1.7987739076019693e-09,1.5332327074624175e-10,9.6319847216364e-05,-9.278325887862593e-05,-9.709929527090821e-10,7.962151077345325e-11,0.00020975229563191533,-0.00021224368538241833,6.729550250383909e-10,2.1639713632115587e-10,0.00014700493193231523,-0.00016606946883257478,-2.7843303218588744e-09,2.421944311770119e-10,1.0546842759140418e-06,-1.0423040066598332e-06,-3.3440559349395826e-12,5.343513700500858e-15
layers.6.mlp.gate_proj,6,gate_proj,"[14336, 4096]",0.17119468748569489,0.10075362026691437,0.1815759241580963,0.20063702762126923,8.73774552019313e-05,-0.009856163524091244,0.028175445273518562,-0.000876760866958648,0.008827153593301773,1.0870299975149464,0.0,3.9659652709960938,5.650077475392602e-13,0.999999999999435,7.516701430176909e-07,0.0002615012344904244,-0.0002665685024112463,-2.822394318258148e-09,5.041862483068371e-10,0.00013181622489355505,-0.00012759420496877283,2.2275035149732503e-09,1.7484204362094857e-10,0.00033266484388150275,-0.000332940457155928,6.00363181391117e-09,5.677480152677106e-10,0.0002698978642001748,-0.00025671999901533127,-6.170424171614286e-10,6.934176011164084e-10,1.601863601763398e-07,-1.6005374448013754e-07,-2.8885036723602653e-12,1.3142364686250711e-16
layers.6.mlp.up_proj,6,up_proj,"[14336, 4096]",0.16139228641986847,0.10314565896987915,0.15694108605384827,0.19547870755195618,0.0002780209179036319,-0.011237220838665962,0.054547712206840515,-0.0027268610429018736,0.010624806396663189,1.1577007821131389,0.0,3.591933488845825,5.285281359497883e-11,0.9999999999471472,7.270000878634164e-06,0.00022880249889567494,-0.00022831340902484953,-6.0149916158991346e-09,4.484113635960796e-10,0.0001308595819864422,-0.0001311999949393794,-2.7070703456644196e-09,1.8322478256838082e-10,0.0002522459835745394,-0.0002531477948650718,-1.5276059306401635e-09,4.242401985266042e-10,0.0002446791622787714,-0.00023338983010035008,-8.57775894758106e-09,6.581309386355372e-10,4.4856730596620764e-07,-4.469693237751926e-07,2.706852537254223e-12,1.3320446481268232e-15
layers.6.self_attn.q_proj,6,q_proj,"[4096, 4096]",0.0796053558588028,0.05195241421461105,0.07721900194883347,0.09516485780477524,5.664987475029193e-05,0.0018716542981564999,0.01296227052807808,-0.0010920778149738908,-0.0009260058286599815,1.0360099704979717,0.0,3.3554413318634033,1.4130528876471428e-12,0.9999999999985869,1.1887188975379104e-06,0.0002177016722271219,-0.0002229957317467779,3.5568727962953517e-09,3.783237889631863e-10,0.00012141140177845955,-0.00011424755939515308,2.9363129705473057e-09,1.6115273004935204e-10,0.00017035211203619838,-0.00018494241521693766,9.721495830561366e-11,3.559681160947292e-10,0.0002573964884504676,-0.00026121982955373824,6.566600596613625e-09,5.407386205469322e-10,1.356717405087693e-07,-1.249684515869376e-07,-7.131635234615408e-14,1.9156530222327759e-16
layers.6.self_attn.v_proj,6,v_proj,"[1024, 4096]",0.04043421149253845,0.030648628249764442,0.04728371649980545,0.05184197425842285,0.0001913124870043248,-0.016029654070734978,0.056490957736968994,-0.006243654526770115,0.016068076714873314,1.138620591948495,0.0,2.8612124919891357,1.5183325641882784e-09,0.9999999984816674,3.896579801221378e-05,0.00017705195932649076,-0.00022037171584088355,1.0342757761350185e-08,3.8988118289395857e-10,0.0001400233304593712,-0.0001397324667777866,-1.3646596741523354e-08,2.2400024890512071e-10,0.0002339019119972363,-0.00023245566990226507,-5.742120556817554e-09,5.33176336414698e-10,0.00024143150949385017,-0.00024985705385915935,-3.1448823545332516e-09,6.409126562800793e-10,9.405261494066508e-07,-9.463777246310201e-07,2.3232884366342077e-11,8.728353495968556e-15
layers.7.mlp.down_proj,7,down_proj,"[4096, 14336]",0.09795460850000381,0.0728159248828888,0.11166053265333176,0.12403696030378342,0.0003119023749604821,-0.03899150714278221,0.039366766810417175,-0.004338699392974377,0.03321551904082298,1.096380854061195,0.0,2.894986391067505,3.3690162026736103e-10,0.9999999996630984,1.8354876374360174e-05,0.0001524480030639097,-0.00014620184083469212,4.1901868086391403e-10,1.655363068842064e-10,9.653051529312506e-05,-0.00010750540968729183,2.866215320640464e-10,9.141869206086284e-11,0.00017053219198714942,-0.00018230696150567383,-4.416154941733197e-10,2.150872951967031e-10,0.0001712600642349571,-0.00016980056534521282,6.966263121910288e-10,2.646558250329889e-10,5.092012997920392e-07,-4.7631323241148493e-07,1.2334754528539604e-12,1.677981903510544e-15
layers.7.mlp.gate_proj,7,gate_proj,"[14336, 4096]",0.17726601660251617,0.10318758338689804,0.1742999404668808,0.20719771087169647,6.956236029509455e-05,-0.010208044201135635,0.02892589382827282,-0.0006818854017183185,0.009062736295163631,1.0904120276956206,0.0,4.032544136047363,2.069729834853641e-13,0.999999999999793,4.54942608030251e-07,0.00028065251535736024,-0.00031417570426128805,-1.5157812782717883e-09,5.404981462397984e-10,0.00012601954222191125,-0.0001458132464904338,-1.840893437687896e-09,1.8338021379182834e-10,0.00027400784892961383,-0.0002987355983350426,1.5322187962851785e-08,5.228679711422046e-10,0.0002884895366150886,-0.0003053180407732725,-3.359607481101534e-09,7.394888590361859e-10,1.1932885968235496e-07,-1.0945144879315194e-07,-6.1203923873431876e-12,8.342747120096295e-17
layers.7.mlp.up_proj,7,up_proj,"[14336, 4096]",0.16427317261695862,0.10540620237588882,0.15585722029209137,0.19764845073223114,0.00012225469981785864,-0.011493670754134655,0.034320347011089325,-0.0011720525799319148,0.010133725591003895,1.097479811753658,0.0,3.516784191131592,1.8041235868118833e-12,0.9999999999981959,1.3431764500637655e-06,0.0002367782435612753,-0.00022753700613975525,-9.013407797908712e-09,4.6458112357150583e-10,0.0001296322443522513,-0.00013681988639291376,1.2273954075325832e-09,1.9134734074999216e-10,0.0003061446768697351,-0.00028022893820889294,2.7695090665247335e-10,4.183636492793852e-10,0.00024798777303658426,-0.00023913940822239965,-7.804104917852328e-09,6.729271584404728e-10,2.1964119412132277e-07,-2.3995374931473634e-07,-2.1707208784377957e-13,2.5701330136124103e-16
layers.7.self_attn.q_proj,7,q_proj,"[4096, 4096]",0.07823358476161957,0.048885129392147064,0.07682768255472183,0.09393242001533508,3.183772059855983e-05,-0.0032533202320337296,0.05575907602906227,-0.0006524005439132452,0.0029952418990433216,1.1667660176318009,0.0,3.6916396617889404,1.7988920462210139e-13,0.9999999999998201,4.2413392975504394e-07,0.00019799299479927868,-0.00020244299957994372,2.9347382302091773e-09,3.6542580073017916e-10,0.00010161492537008598,-0.00010262286377837881,1.55998891582243e-09,1.426934820303316e-10,0.000189533646334894,-0.0001984001719392836,-6.82855494371637e-10,3.5242891938125354e-10,0.00021631555864587426,-0.0002198338188463822,4.4646921715241206e-09,5.267728475644162e-10,8.221666547569839e-08,-7.854239214566405e-08,2.8297427335371994e-13,6.05211459734751e-17
layers.7.self_attn.v_proj,7,v_proj,"[1024, 4096]",0.040883783251047134,0.029097579419612885,0.04758160933852196,0.05179712176322937,0.00012153997522545978,-0.01786843128502369,0.08473615348339081,-0.0041780732572078705,0.016316086053848267,1.2257372130329856,0.0,3.1689252853393555,3.0441414147556905e-10,0.9999999996955858,1.744747169141192e-05,0.00019138227798976004,-0.000184328033355996,5.630658161948077e-09,3.986066754446682e-10,0.0001331650564679876,-0.0001500834769103676,5.6031077555473985e-09,2.0190500660266508e-10,0.0003378065302968025,-0.00029520055977627635,3.463100473055647e-09,5.39938982413446e-10,0.00025247526355087757,-0.00022569613065570593,1.0961567653566817e-08,6.398220286918388e-10,7.540231194980151e-07,-8.628504133412207e-07,-8.845701948700935e-12,3.5227323123577245e-15
layers.8.mlp.down_proj,8,down_proj,"[4096, 14336]",0.09680984914302826,0.07345730811357498,0.1051817387342453,0.12318035215139389,0.0004684164887294173,-0.027762196958065033,0.033978864550590515,-0.006455815862864256,0.025500915944576263,1.081206203453121,0.0,2.8047690391540527,1.6504689651466312e-09,0.999999998349531,4.0625953261042014e-05,0.00013833167031407356,-0.00015168455138336867,7.554442071899814e-10,1.616271699811378e-10,0.00011244156485190615,-0.00012178786710137501,-7.235660959281631e-10,9.304444714697269e-11,0.00015665972023271024,-0.000154905894305557,1.2261176518535422e-09,1.9089246849901542e-10,0.00014990799536462873,-0.0001459364575566724,5.988661649913851e-11,2.609681359899696e-10,6.893197905810666e-07,-6.97124221460399e-07,-5.456131206560411e-12,3.780023017009191e-15
layers.8.mlp.gate_proj,8,gate_proj,"[14336, 4096]",0.18008099496364594,0.1066945493221283,0.18829765915870667,0.21086759865283966,0.0002061148261418566,-0.005758226849138737,0.020995326340198517,-0.0019557734485715628,0.005863661877810955,1.0640642709655026,0.0,3.9064249992370605,1.3956187783912629e-11,0.9999999999860438,3.7357990549935494e-06,0.0002604865876492113,-0.0002824876573868096,9.780689591565306e-10,5.5820531530415e-10,0.0001379878376610577,-0.0001528224238427356,7.440905669398035e-10,1.9610009449611e-10,0.0003656592161860317,-0.00031462637707591057,-6.636838301155024e-10,6.111942618680644e-10,0.00029551691841334105,-0.00029251870000734925,1.6945687075775595e-09,7.660502232553767e-10,3.444579874667397e-07,-4.003295543952845e-07,7.26612834570789e-13,7.325909610254823e-16
layers.8.mlp.up_proj,8,up_proj,"[14336, 4096]",0.16455410420894623,0.10604480654001236,0.1539745032787323,0.19821663200855255,0.00012398380204103887,-0.008877987042069435,0.033841170370578766,-0.0011820681393146515,0.007939119823276997,1.095690697548207,0.0,3.495166778564453,1.8665682066827586e-12,0.9999999999981334,1.3662257742907968e-06,0.0002501981216482818,-0.00025001156609505415,-1.7996925061325442e-09,4.66211402816441e-10,0.00012199609773233533,-0.0001258749543922022,-1.2034077068179272e-09,1.936177607131384e-10,0.0002772246953099966,-0.0002723525103647262,-1.2444898445096442e-09,4.084348970145868e-10,0.00027472013607621193,-0.0002690234687179327,-2.9927327283019167e-09,6.767262861195888e-10,2.1918150139299541e-07,-2.231025035825951e-07,1.0015298052695742e-12,2.645257159797782e-16
layers.8.self_attn.q_proj,8,q_proj,"[4096, 4096]",0.08092177659273148,0.0494840182363987,0.08007441461086273,0.0951191708445549,7.996686690603383e-06,-0.0019147471757605672,0.021172793582081795,-0.00016190628230106086,0.0016728435875847936,1.063183014982826,0.0,3.694807529449463,6.821765657397166e-16,0.9999999999999993,2.6118831542021326e-08,0.00020346857490949333,-0.00020765059161931276,-1.8556187697527093e-09,3.9095665593791296e-10,9.363450953969732e-05,-9.352860070066527e-05,3.808832360618908e-09,1.4620865629311197e-10,0.00022987223928794265,-0.00019423778576310724,5.051357554464175e-09,3.8289418857750945e-10,0.0002121349680237472,-0.00021060813742224127,1.925867909591261e-09,5.402129854559234e-10,1.939803695449882e-08,-2.2956760048487013e-08,-5.044661520112181e-13,3.818800066220485e-18
layers.8.self_attn.v_proj,8,v_proj,"[1024, 4096]",0.041617657989263535,0.029849736019968987,0.04059614986181259,0.05244699865579605,0.00011250441457377747,-0.011625874787569046,0.06603870540857315,-0.0037699269596487284,0.011251560412347317,1.1725651105743964,0.0,3.0872793197631836,2.018142298211931e-10,0.9999999997981858,1.4206139894668013e-05,0.00018615587032400072,-0.00020319747272878885,1.4540690873587891e-09,4.1303777065238023e-10,0.00014008177095092833,-0.00013419866445474327,-7.955904379741696e-09,2.1247389958567453e-10,0.00022067863028496504,-0.00023915937345009297,7.884375818889566e-09,3.930203384960862e-10,0.00023882566893007606,-0.0002662910846993327,-6.426393639458183e-09,6.55966447826728e-10,6.627820425819664e-07,-6.115664064054727e-07,-2.184996107656989e-11,3.018433883034458e-15
layers.9.mlp.down_proj,9,down_proj,"[4096, 14336]",0.09992960095405579,0.08016170561313629,0.11262469738721848,0.1299392431974411,0.0006381869316101074,-0.03713582456111908,0.03627357259392738,-0.008064685389399529,0.03318444639444351,1.0819823015372663,0.0,2.6230950355529785,4.016127170755104e-09,0.9999999959838728,6.337295053526759e-05,0.00014653895050287247,-0.00014251763059291989,-3.233493250931474e-09,1.7228889148679372e-10,0.00012205495295347646,-0.00012575504661072046,-3.77100711768108e-10,1.1084948930983884e-10,0.0001853467256296426,-0.00019649729074444622,-8.194100398206672e-10,2.1886135959103825e-10,0.00017097611271310598,-0.00016231066547334194,-3.691851713227834e-09,2.9076840935005066e-10,1.1132455028928234e-06,-1.0500725693418644e-06,4.642324285403232e-12,7.024863936405277e-15
layers.9.mlp.gate_proj,9,gate_proj,"[14336, 4096]",0.19227685034275055,0.10657244920730591,0.2002555876970291,0.22190125286579132,0.00018024348537437618,-0.009369650855660439,0.025483204051852226,-0.001712153316475451,0.00886070728302002,1.0835343403314823,0.0,4.336162090301514,8.193682176991311e-12,0.9999999999918063,2.8624599508475512e-06,0.0003196883189957589,-0.00030618952587246895,-2.627091433282658e-09,6.373524485958626e-10,0.0001513528695795685,-0.0001364758936688304,-9.069657247451346e-10,1.9557078179133214e-10,0.00035221673897467554,-0.0003306160506326705,3.3419917944144117e-09,6.917194039779417e-10,0.0003503928310237825,-0.0003283786936663091,-3.515317370528237e-09,8.480269264588003e-10,2.9742730589532584e-07,-3.1685959811511566e-07,-3.006508453654022e-12,5.598139745379381e-16
layers.9.mlp.up_proj,9,up_proj,"[14336, 4096]",0.16423915326595306,0.10990885645151138,0.1604800522327423,0.20073312520980835,0.00021311199816409498,-0.010805968195199966,0.04176245257258415,-0.001960897818207741,0.009853649884462357,1.1141940634954608,0.0,3.337165117263794,1.4146557815199309e-11,0.9999999999858534,3.761187826967216e-06,0.0002402770915068686,-0.000235945510212332,-3.022077255110389e-09,4.643929962799831e-10,0.00013995608605910093,-0.0001565231941640377,-4.822711674457025e-10,2.0801002587056416e-10,0.000245311064645648,-0.0002515341911930591,3.6573037931475483e-09,4.4344244942706723e-10,0.00028949190163984895,-0.0002925668959505856,-3.4594465070370006e-09,6.941631713885954e-10,3.3410506716791133e-07,-3.2583909614913864e-07,-4.857884493975062e-12,7.823648934071907e-16
layers.9.self_attn.q_proj,9,q_proj,"[4096, 4096]",0.07749498635530472,0.050618238747119904,0.08031270653009415,0.09289799630641937,6.046289490768686e-05,0.0022460308391600847,0.023283353075385094,-0.0011965507874265313,-0.001094007515348494,1.0650556282255366,0.0,3.367077350616455,2.0339031533315e-12,0.9999999999979661,1.4261481737776194e-06,0.00019416824216023088,-0.00019722689467016608,1.8852952532455447e-09,3.586279884171262e-10,0.00011997445835731924,-0.00011814026220235974,3.707883777792631e-09,1.530395671300866e-10,0.0002637458674144,-0.0002460931718815118,2.216847372338293e-09,3.851567398349687e-10,0.000242429188801907,-0.00024957864661701024,5.637496691690558e-09,5.152960280696561e-10,1.8525288680848462e-07,-1.9854140020925115e-07,-1.6687877208571011e-12,2.182570838664939e-16
layers.9.self_attn.v_proj,9,v_proj,"[1024, 4096]",0.04179547354578972,0.029452210292220116,0.04057886078953743,0.05350647494196892,9.412141662323847e-05,-0.017109692096710205,0.12674838304519653,-0.0031964783556759357,0.014888318255543709,1.3498842855269686,0.0,3.3005478382110596,1.0430411959455111e-10,0.9999999998956959,1.0212944289378356e-05,0.0002625132037792355,-0.00025979106430895627,6.581517553172489e-10,4.16575662853802e-10,0.00011997570982202888,-0.00012747186701744795,1.8994557038354287e-09,2.068582249936668e-10,0.00020462727115955204,-0.00020554587536025792,-2.806364562957242e-08,3.926763914030573e-10,0.00029777997406199574,-0.0003136229934170842,2.4714834623296156e-09,6.827454712698966e-10,4.767632901803154e-07,-4.746325998894463e-07,6.50935694235244e-11,2.112627225394313e-15
